"Read","Counts","Read Position Start","Read Position End","Read Size (rs)","Mean Read Size (mrs)","mrs/rs"
"SL2.50ch00:19915935-19918331","2872","19915935","19918331","2396","1336.01441019","1.79339382998"
"SL2.50ch00:19916106-19918382","2872","19916106","19918382","2276","1336.01441019","1.7035744395"
"SL2.50ch00:19964863-19967219","1519","19964863","19967219","2356","1336.01441019","1.76345403316"
"SL2.50ch00:19964870-19967190","1519","19964870","19967190","2320","1336.01441019","1.73650821601"
"SL2.50ch00:19980221-19981086","75","19980221","19981086","865","1336.01441019","0.647448106401"
"SL2.50ch00:19987617-19988611","152","19987617","19988611","994","1336.01441019","0.74400395117"
"SL2.50ch00:19987645-19989080","167","19987645","19989080","1435","1336.01441019","1.0740902112"
"SL2.50ch00:20025783-20028020","546","20025783","20028020","2237","1336.01441019","1.67438313759"
"SL2.50ch00:20087225-20087703","89","20087225","20087703","478","1336.01441019","0.357780572092"
"SL2.50ch00:20105564-20107750","335","20105564","20107750","2186","1336.01441019","1.63620989664"
"SL2.50ch00:20105628-20107558","322","20105628","20107558","1930","1336.01441019","1.44459519694"
"SL2.50ch00:20160648-20163226","2659","20160648","20163226","2578","1336.01441019","1.92961990555"
"SL2.50ch00:20160692-20163201","2659","20160692","20163201","2509","1336.01441019","1.87797375602"
"SL2.50ch00:20173631-20174283","94","20173631","20174283","652","1336.01441019","0.488018688293"
"SL2.50ch00:20292068-20292865","320","20292068","20292865","797","1336.01441019","0.596550451793"
"SL2.50ch00:20292093-20292795","316","20292093","20292795","702","1336.01441019","0.525443434327"
"SL2.50ch00:20365240-20366583","264","20365240","20366583","1343","1336.01441019","1.00522867849"
"SL2.50ch00:20415234-20416037","102","20415234","20416037","803","1336.01441019","0.601041421318"
"SL2.50ch00:20417264-20417769","74","20417264","20417769","505","1336.01441019","0.377989934951"
"SL2.50ch00:20426195-20428426","418","20426195","20428426","2231","1336.01441019","1.66989216807"
"SL2.50ch00:20470636-20471139","87","20470636","20471139","503","1336.01441019","0.376492945109"
"SL2.50ch00:20491758-20492380","203","20491758","20492380","622","1336.01441019","0.465563840672"
"SL2.50ch00:20492857-20493771","341","20492857","20493771","914","1336.01441019","0.684124357515"
"SL2.50ch00:20530312-20530643","36","20530312","20530643","331","1336.01441019","0.24775181875"
"SL2.50ch00:20605664-20606045","50","20605664","20606045","381","1336.01441019","0.285176564785"
"SL2.50ch00:20710222-20711351","141","20710222","20711351","1129","1336.01441019","0.845050765464"
"SL2.50ch00:20749078-20749459","188","20749078","20749459","381","1336.01441019","0.285176564785"
"SL2.50ch00:20749085-20749595","188","20749085","20749595","510","1336.01441019","0.381732409554"
"SL2.50ch00:20777915-20780000","406","20777915","20780000","2085","1336.01441019","1.56061190965"
"SL2.50ch00:20784793-20785193","34","20784793","20785193","400","1336.01441019","0.299397968278"
"SL2.50ch00:20830070-20830987","238","20830070","20830987","917","1336.01441019","0.686369842277"
"SL2.50ch00:20830166-20830861","232","20830166","20830861","695","1336.01441019","0.520203969883"
"SL2.50ch00:20831358-20832314","366","20831358","20832314","956","1336.01441019","0.715561144184"
"SL2.50ch00:20831457-20832301","358","20831457","20832301","844","1336.01441019","0.631729713066"
"SL2.50ch00:20864257-20866167","271","20864257","20866167","1910","1336.01441019","1.42962529853"
"SL2.50ch00:20878069-20879473","176","20878069","20879473","1404","1336.01441019","1.05088686865"
"SL2.50ch00:20882006-20884381","1948","20882006","20884381","2375","1336.01441019","1.77767543665"
"SL2.50ch00:20882048-20884353","1948","20882048","20884353","2305","1336.01441019","1.7252807922"
"SL2.50ch00:20907004-20907534","94","20907004","20907534","530","1336.01441019","0.396702307968"
"SL2.50ch00:20907083-20907697","92","20907083","20907697","614","1336.01441019","0.459575881306"
"SL2.50ch00:21044568-21045013","38","21044568","21045013","445","1336.01441019","0.333080239709"
"SL2.50ch00:21068476-21068953","92","21068476","21068953","477","1336.01441019","0.357032077171"
"SL2.50ch00:21113313-21114882","264","21113313","21114882","1569","1336.01441019","1.17438853057"
"SL2.50ch00:21116064-21116378","34","21116064","21116378","314","1336.01441019","0.235027405098"
"SL2.50ch00:21116185-21116516","34","21116185","21116516","331","1336.01441019","0.24775181875"
"SL2.50ch00:21135846-21136930","131","21135846","21136930","1084","1336.01441019","0.811368494033"
"SL2.50ch00:21146210-21148266","1232","21146210","21148266","2056","1336.01441019","1.53890555695"
"SL2.50ch00:21146244-21148246","1221","21146244","21148246","2002","1336.01441019","1.49848683123"
"SL2.50ch00:2114752-2115336","110","2114752","2115336","584","1336.01441019","0.437121033686"
"SL2.50ch00:21174982-21176828","223","21174982","21176828","1846","1336.01441019","1.3817216236"
"SL2.50ch00:21188120-21188524","30","21188120","21188524","404","1336.01441019","0.302391947961"
"SL2.50ch00:21199080-21203445","1048","21199080","21203445","4365","1336.01441019","3.26718032883"
"SL2.50ch00:21199212-21203412","1048","21199212","21203412","4200","1336.01441019","3.14367866692"
"SL2.50ch00:21261347-21262919","211","21261347","21262919","1572","1336.01441019","1.17663401533"
"SL2.50ch00:21271917-21273901","301","21271917","21273901","1984","1336.01441019","1.48501392266"
"SL2.50ch00:21287693-21289149","220","21287693","21289149","1456","1336.01441019","1.08980860453"
"SL2.50ch00:2128936-2129666","103","2128936","2129666","730","1336.01441019","0.546401292107"
"SL2.50ch00:21301637-21302041","51","21301637","21302041","404","1336.01441019","0.302391947961"
"SL2.50ch00:21320571-21320984","52","21320571","21320984","413","1336.01441019","0.309128402247"
"SL2.50ch00:21346162-21348020","216","21346162","21348020","1858","1336.01441019","1.39070356265"
"SL2.50ch00:21458967-21459934","409","21458967","21459934","967","1336.01441019","0.723794588311"
"SL2.50ch00:21458976-21460861","509","21458976","21460861","1885","1336.01441019","1.41091292551"
"SL2.50ch00:21460278-21460885","91","21460278","21460885","607","1336.01441019","0.454336416862"
"SL2.50ch00:21472624-21473911","258","21472624","21473911","1287","1336.01441019","0.963312962934"
"SL2.50ch00:2151051-2151649","108","2151051","2151649","598","1336.01441019","0.447599962575"
"SL2.50ch00:2152502-2153479","124","2152502","2153479","977","1336.01441019","0.731279537518"
"SL2.50ch00:21534232-21536466","2385","21534232","21536466","2234","1336.01441019","1.67213765283"
"SL2.50ch00:21534374-21536490","2385","21534374","21536490","2116","1336.01441019","1.58381525219"
"SL2.50ch00:21544960-21546933","641","21544960","21546933","1973","1336.01441019","1.47678047853"
"SL2.50ch00:21545013-21546964","641","21545013","21546964","1951","1336.01441019","1.46031359027"
"SL2.50ch00:21609090-21609930","713","21609090","21609930","840","1336.01441019","0.628735733383"
"SL2.50ch00:21609101-21610027","714","21609101","21610027","926","1336.01441019","0.693106296563"
"SL2.50ch00:21610769-21611150","61","21610769","21611150","381","1336.01441019","0.285176564785"
"SL2.50ch00:21610784-21611216","61","21610784","21611216","432","1336.01441019","0.32334980574"
"SL2.50ch00:2165685-2166066","72","2165685","2166066","381","1336.01441019","0.285176564785"
"SL2.50ch00:21691996-21694217","2971","21691996","21694217","2221","1336.01441019","1.66240721886"
"SL2.50ch00:21692076-21694771","2993","21692076","21694771","2695","1336.01441019","2.01719381127"
"SL2.50ch00:21702960-21704560","199","21702960","21704560","1600","1336.01441019","1.19759187311"
"SL2.50ch00:21723887-21725208","215","21723887","21725208","1321","1336.01441019","0.988761790237"
"SL2.50ch00:21747062-21748950","288","21747062","21748950","1888","1336.01441019","1.41315841027"
"SL2.50ch00:21751304-21752003","81","21751304","21752003","699","1336.01441019","0.523197949565"
"SL2.50ch00:21763937-21765897","373","21763937","21765897","1960","1336.01441019","1.46705004456"
"SL2.50ch00:21763942-21765934","373","21763942","21765934","1992","1336.01441019","1.49100188202"
"SL2.50ch00:21774466-21776406","314","21774466","21776406","1940","1336.01441019","1.45208014615"
"SL2.50ch00:2348479-2348971","67","2348479","2348971","492","1336.01441019","0.368259500982"
"SL2.50ch00:3299013-3299394","49","3299013","3299394","381","1336.01441019","0.285176564785"
"SL2.50ch00:4061651-4061982","54","4061651","4061982","331","1336.01441019","0.24775181875"
"SL2.50ch00:4157750-4160909","3743","4157750","4160909","3159","1336.01441019","2.36449545447"
"SL2.50ch00:4157756-4160945","3743","4157756","4160945","3189","1336.01441019","2.38695030209"
"SL2.50ch00:4161615-4164606","1610","4161615","4164606","2991","1336.01441019","2.2387483078"
"SL2.50ch00:4161618-4164579","1610","4161618","4164579","2961","1336.01441019","2.21629346018"
"SL2.50ch00:4167859-4177035","4204","4167859","4177035","9176","1336.01441019","6.86818939229"
"SL2.50ch00:4167874-4177035","4204","4167874","4177035","9161","1336.01441019","6.85696196848"
"SL2.50ch00:4276842-4277455","207","4276842","4277455","613","1336.01441019","0.458827386386"
"SL2.50ch00:4276842-4277479","207","4276842","4277479","637","1336.01441019","0.476791264482"
"SL2.50ch00:5616640-5620363","528","5616640","5620363","3723","1336.01441019","2.78664658975"
"SL2.50ch00:5633474-5633958","63","5633474","5633958","484","1336.01441019","0.362271541616"
"SL2.50ch00:5640469-5640850","48","5640469","5640850","381","1336.01441019","0.285176564785"
"SL2.50ch00:5642602-5643172","79","5642602","5643172","570","1336.01441019","0.426642104796"
"SL2.50ch00:5650451-5651372","138","5650451","5651372","921","1336.01441019","0.68936382196"
"SL2.50ch00:5663075-5664604","230","5663075","5664604","1529","1336.01441019","1.14444873374"
"SL2.50ch00:5670366-5671502","235","5670366","5671502","1136","1336.01441019","0.850290229909"
"SL2.50ch00:5678648-5680437","281","5678648","5680437","1789","1336.01441019","1.33905741312"
"SL2.50ch00:6997912-6998316","29","6997912","6998316","404","1336.01441019","0.302391947961"
"SL2.50ch00:7045751-7046155","32","7045751","7046155","404","1336.01441019","0.302391947961"
"SL2.50ch00:7101268-7101772","56","7101268","7101772","504","1336.01441019","0.37724144003"
"SL2.50ch00:7103674-7104919","191","7103674","7104919","1245","1336.01441019","0.931876176265"
"SL2.50ch00:7117855-7118835","158","7117855","7118835","980","1336.01441019","0.733525022281"
"SL2.50ch00:7128074-7128405","53","7128074","7128405","331","1336.01441019","0.24775181875"
"SL2.50ch00:7357050-7357431","61","7357050","7357431","381","1336.01441019","0.285176564785"
"SL2.50ch00:7367846-7369725","652","7367846","7369725","1879","1336.01441019","1.40642195598"
"SL2.50ch00:7367871-7369670","652","7367871","7369670","1799","1336.01441019","1.34654236233"
"SL2.50ch00:7371642-7372531","303","7371642","7372531","889","1336.01441019","0.665411984497"
"SL2.50ch00:7371688-7372642","301","7371688","7372642","954","1336.01441019","0.714064154342"
"SL2.50ch00:7383910-7384751","124","7383910","7384751","841","1336.01441019","0.629484228304"
"SL2.50ch00:7385175-7385556","60","7385175","7385556","381","1336.01441019","0.285176564785"
"SL2.50ch00:7398004-7398335","42","7398004","7398335","331","1336.01441019","0.24775181875"
"SL2.50ch00:7409757-7410235","75","7409757","7410235","478","1336.01441019","0.357780572092"
"SL2.50ch00:7411313-7411841","76","7411313","7411841","528","1336.01441019","0.395205318127"
"SL2.50ch00:7416677-7433620","5008","7416677","7433620","16943","1336.01441019","12.6817494413"
"SL2.50ch00:7439180-7440063","205","7439180","7440063","883","1336.01441019","0.660921014973"
"SL2.50ch00:7444731-7446486","282","7444731","7446486","1755","1336.01441019","1.31360858582"
"SL2.50ch00:7447128-7447722","93","7447128","7447722","594","1336.01441019","0.444605982892"
"SL2.50ch00:7450990-7452233","250","7450990","7452233","1243","1336.01441019","0.930379186423"
"SL2.50ch00:7471662-7472874","161","7471662","7472874","1212","1336.01441019","0.907175843882"
"SL2.50ch00:7473607-7476274","434","7473607","7476274","2667","1336.01441019","1.99623595349"
"SL2.50ch00:7480796-7482370","230","7480796","7482370","1574","1336.01441019","1.17813100517"
"SL2.50ch00:7483299-7486491","504","7483299","7486491","3192","1336.01441019","2.38919578686"
"SL2.50ch00:7489225-7489606","51","7489225","7489606","381","1336.01441019","0.285176564785"
"SL2.50ch00:7493647-7496794","540","7493647","7496794","3147","1336.01441019","2.35551351543"
"SL2.50ch00:7497691-7505701","1089","7497691","7505701","8010","1336.01441019","5.99544431476"
"SL2.50ch00:7548540-7549016","69","7548540","7549016","476","1336.01441019","0.356283582251"
"SL2.50ch00:7579535-7579916","76","7579535","7579916","381","1336.01441019","0.285176564785"
"SL2.50ch00:7579537-7579941","76","7579537","7579941","404","1336.01441019","0.302391947961"
"SL2.50ch00:7656812-7660521","585","7656812","7660521","3709","1336.01441019","2.77616766086"
"SL2.50ch00:7661257-7666762","694","7661257","7666762","5505","1336.01441019","4.12046453842"
"SL2.50ch00:7671945-7672276","47","7671945","7672276","331","1336.01441019","0.24775181875"
"SL2.50ch00:7691363-7691814","30","7691363","7691814","451","1336.01441019","0.337571209233"
"SL2.50ch00:7721224-7722043","173","7721224","7722043","819","1336.01441019","0.613017340049"
"SL2.50ch00:7753861-7754192","41","7753861","7754192","331","1336.01441019","0.24775181875"
"SL2.50ch00:7759814-7760675","97","7759814","7760675","861","1336.01441019","0.644454126718"
"SL2.50ch00:7782569-7782900","40","7782569","7782900","331","1336.01441019","0.24775181875"
"SL2.50ch00:7785175-7785556","57","7785175","7785556","381","1336.01441019","0.285176564785"
"SL2.50ch00:7791369-7791750","63","7791369","7791750","381","1336.01441019","0.285176564785"
"SL2.50ch00:7799427-7805883","1576","7799427","7805883","6456","1336.01441019","4.832283208"
"SL2.50ch00:7806307-7806912","182","7806307","7806912","605","1336.01441019","0.45283942702"
"SL2.50ch00:7806334-7806780","182","7806334","7806780","446","1336.01441019","0.33382873463"
"SL2.50ch00:7809352-7810164","119","7809352","7810164","812","1336.01441019","0.607777875604"
"SL2.50ch00:7814409-7815341","119","7814409","7815341","932","1336.01441019","0.697597266087"
"SL2.50ch00:7818026-7820661","623","7818026","7820661","2635","1336.01441019","1.97228411603"
"SL2.50ch00:7828659-7840838","1953","7828659","7840838","12179","1336.01441019","9.11591963914"
"SL2.50ch00:7844700-7847495","462","7844700","7847495","2795","1336.01441019","2.09204330334"
"SL2.50ch00:7851343-7857107","867","7851343","7857107","5764","1336.01441019","4.31432472288"
"SL2.50ch00:7861042-7865109","580","7861042","7865109","4067","1336.01441019","3.04412884246"
"SL2.50ch00:7865595-7869991","721","7865595","7869991","4396","1336.01441019","3.29038367137"
"SL2.50ch00:7874473-7875566","116","7874473","7875566","1093","1336.01441019","0.818104948319"
"SL2.50ch00:7894339-7894918","98","7894339","7894918","579","1336.01441019","0.433378559082"
"SL2.50ch00:7908152-7909933","305","7908152","7909933","1781","1336.01441019","1.33306945376"
"SL2.50ch00:7920594-7921036","77","7920594","7921036","442","1336.01441019","0.330834754947"
"SL2.50ch00:7929686-7930805","189","7929686","7930805","1119","1336.01441019","0.837565816257"
"SL2.50ch00:7932993-7933496","69","7932993","7933496","503","1336.01441019","0.376492945109"
"SL2.50ch00:7955702-7956245","102","7955702","7956245","543","1336.01441019","0.406432741937"
"SL2.50ch00:7981894-7984640","548","7981894","7984640","2746","1336.01441019","2.05536705223"
"SL2.50ch00:7992280-7995772","826","7992280","7995772","3492","1336.01441019","2.61374426306"
"SL2.50ch00:7997050-7999590","574","7997050","7999590","2540","1336.01441019","1.90117709856"
"SL2.50ch00:8003805-8008288","723","8003805","8008288","4483","1336.01441019","3.35550272947"
"SL2.50ch00:8211969-8213519","196","8211969","8213519","1550","1336.01441019","1.16016712708"
"SL2.50ch00:8215981-8216312","66","8215981","8216312","331","1336.01441019","0.24775181875"
"SL2.50ch00:8220236-8221108","113","8220236","8221108","872","1336.01441019","0.652687570846"
"SL2.50ch00:8226836-8227347","94","8226836","8227347","511","1336.01441019","0.382480904475"
"SL2.50ch00:8239260-8240239","235","8239260","8240239","979","1336.01441019","0.73277652736"
"SL2.50ch00:8239286-8240213","232","8239286","8240213","927","1336.01441019","0.693854791484"
"SL2.50ch00:8248127-8248821","116","8248127","8248821","694","1336.01441019","0.519455474962"
"SL2.50ch00:8261022-8261479","89","8261022","8261479","457","1336.01441019","0.342062178757"
"SL2.50ch00:8272962-8273984","183","8272962","8273984","1022","1336.01441019","0.76496180895"
"SL2.50ch00:8274420-8274933","102","8274420","8274933","513","1336.01441019","0.383977894316"
"SL2.50ch00:8278002-8278581","117","8278002","8278581","579","1336.01441019","0.433378559082"
"SL2.50ch00:8289099-8290072","129","8289099","8290072","973","1336.01441019","0.728285557836"
"SL2.50ch00:8290565-8291088","79","8290565","8291088","523","1336.01441019","0.391462843523"
"SL2.50ch00:8308289-8309515","240","8308289","8309515","1226","1336.01441019","0.917654772771"
"SL2.50ch00:8316667-8317356","112","8316667","8317356","689","1336.01441019","0.515713000358"
"SL2.50ch00:8317943-8318944","201","8317943","8318944","1001","1336.01441019","0.749243415615"
"SL2.50ch00:8337579-8338281","105","8337579","8338281","702","1336.01441019","0.525443434327"
"SL2.50ch00:8352245-8353277","1561","8352245","8353277","1032","1336.01441019","0.772446758157"
"SL2.50ch00:8364154-8364535","65","8364154","8364535","381","1336.01441019","0.285176564785"
"SL2.50ch00:8365619-8366000","58","8365619","8366000","381","1336.01441019","0.285176564785"
"SL2.50ch00:8373129-8374954","274","8373129","8374954","1825","1336.01441019","1.36600323027"
"SL2.50ch00:8390588-8391066","78","8390588","8391066","478","1336.01441019","0.357780572092"
"SL2.50ch00:8394886-8395764","165","8394886","8395764","878","1336.01441019","0.65717854037"
"SL2.50ch00:8397257-8398381","151","8397257","8398381","1124","1336.01441019","0.841308290861"
"SL2.50ch00:8404870-8407969","354","8404870","8407969","3099","1336.01441019","2.31958575923"
"SL2.50ch00:8408883-8412450","575","8408883","8412450","3567","1336.01441019","2.66988138212"
"SL2.50ch00:8594461-8594943","90","8594461","8594943","482","1336.01441019","0.360774551775"
"SL2.50ch00:8609823-8611996","513","8609823","8611996","2173","1336.01441019","1.62647946267"
"SL2.50ch00:8613794-8619779","1134","8613794","8619779","5985","1336.01441019","4.47974210036"
"SL2.50ch00:8620573-8625297","988","8620573","8625297","4724","1336.01441019","3.53589000536"
"SL2.50ch00:8634190-8643955","1941","8634190","8643955","9765","1336.01441019","7.30905290058"
"SL2.50ch00:8665372-8665998","129","8665372","8665998","626","1336.01441019","0.468557820355"
"SL2.50ch00:8693413-8694710","197","8693413","8694710","1297","1336.01441019","0.970797912141"
"SL2.50ch00:8718576-8718907","40","8718576","8718907","331","1336.01441019","0.24775181875"
"SL2.50ch00:8733703-8734280","188","8733703","8734280","577","1336.01441019","0.431881569241"
"SL2.50ch00:8733739-8734376","199","8733739","8734376","637","1336.01441019","0.476791264482"
"SL2.50ch00:8949323-8950643","301","8949323","8950643","1320","1336.01441019","0.988013295317"
"SL2.50ch00:8951629-8952554","117","8951629","8952554","925","1336.01441019","0.692357801642"
"SL2.50ch00:8956889-8957937","203","8956889","8957937","1048","1336.01441019","0.784422676888"
"SL2.50ch00:8959158-8961918","441","8959158","8961918","2760","1336.01441019","2.06584598112"
"SL2.50ch00:8964673-8967254","422","8964673","8967254","2581","1336.01441019","1.93186539031"
"SL2.50ch00:8968434-8969133","111","8968434","8969133","699","1336.01441019","0.523197949565"
"SL2.50ch00:8976463-8979122","860","8976463","8979122","2659","1336.01441019","1.99024799413"
"SL2.50ch00:8976500-8979074","860","8976500","8979074","2574","1336.01441019","1.92662592587"
"SL2.50ch00:8985607-8990373","893","8985607","8990373","4766","1336.01441019","3.56732679203"
"SL2.50ch00:8991170-8996945","794","8991170","8996945","5775","1336.01441019","4.32255816701"
"SL2.50ch00:9002719-9008080","840","9002719","9008080","5361","1336.01441019","4.01268126984"
"SL2.50ch00:9015043-9015861","250","9015043","9015861","818","1336.01441019","0.612268845128"
"SL2.50ch00:9017163-9020271","496","9017163","9020271","3108","1336.01441019","2.32632221352"
"SL2.50ch00:9030190-9032107","523","9030190","9032107","1917","1336.01441019","1.43486476297"
"SL2.50ch00:9032873-9033452","101","9032873","9033452","579","1336.01441019","0.433378559082"
"SL2.50ch00:9039135-9039732","94","9039135","9039732","597","1336.01441019","0.446851467655"
"SL2.50ch00:9046200-9047902","563","9046200","9047902","1702","1336.01441019","1.27393835502"
"SL2.50ch00:9046202-9047927","563","9046202","9047927","1725","1336.01441019","1.2911537382"
"SL2.50ch00:9049667-9051611","867","9049667","9051611","1944","1336.01441019","1.45507412583"
"SL2.50ch00:9049687-9051617","867","9049687","9051617","1930","1336.01441019","1.44459519694"
"SL2.50ch00:9055419-9056439","237","9055419","9056439","1020","1336.01441019","0.763464819108"
"SL2.50ch00:9058057-9062380","1749","9058057","9062380","4323","1336.01441019","3.23574354216"
"SL2.50ch00:9058130-9062366","1747","9058130","9062366","4236","1336.01441019","3.17062448406"
"SL2.50ch00:9068652-9071643","954","9068652","9071643","2991","1336.01441019","2.2387483078"
"SL2.50ch00:9068669-9071580","954","9068669","9071580","2911","1336.01441019","2.17886871414"
"SL2.50ch00:9078238-9081468","828","9078238","9081468","3230","1336.01441019","2.41763859384"
"SL2.50ch00:9090020-9091344","333","9090020","9091344","1324","1336.01441019","0.991007274999"
"SL2.50ch00:9090129-9091328","325","9090129","9091328","1199","1336.01441019","0.897445409913"
"SL2.50ch00:9096399-9098580","289","9096399","9098580","2181","1336.01441019","1.63246742203"
"SL2.50ch00:9098778-9101782","388","9098778","9101782","3004","1336.01441019","2.24847874177"
"SL2.50ch00:9123049-9123430","58","9123049","9123430","381","1336.01441019","0.285176564785"
"SL2.50ch00:9149049-9149380","56","9149049","9149380","331","1336.01441019","0.24775181875"
"SL2.50ch00:9239301-9242365","455","9239301","9242365","3064","1336.01441019","2.29338843701"
"SL2.50ch00:9254842-9256563","414","9254842","9256563","1721","1336.01441019","1.28815975852"
"SL2.50ch00:9255016-9256573","402","9255016","9256573","1557","1336.01441019","1.16540659152"
"SL2.50ch00:9258981-9260290","230","9258981","9260290","1309","1336.01441019","0.979779851189"
"SL2.50ch00:9261209-9262659","266","9261209","9262659","1450","1336.01441019","1.08531763501"
"SL2.50ch00:9271913-9272294","51","9271913","9272294","381","1336.01441019","0.285176564785"
"SL2.50ch00:9337679-9338502","137","9337679","9338502","823","1336.01441019","0.616011319731"
"SL2.50ch00:9342636-9343189","108","9342636","9343189","553","1336.01441019","0.413917691144"
"SL2.50ch00:9366793-9367269","95","9366793","9367269","476","1336.01441019","0.356283582251"
"SL2.50ch00:9368011-9368406","79","9368011","9368406","395","1336.01441019","0.295655493674"
"SL2.50ch00:9369290-9370561","205","9369290","9370561","1271","1336.01441019","0.951337044203"
"SL2.50ch00:9395581-9395962","49","9395581","9395962","381","1336.01441019","0.285176564785"
"SL2.50ch00:9405622-9406110","84","9405622","9406110","488","1336.01441019","0.365265521299"
"SL2.50ch00:9407427-9409207","236","9407427","9409207","1780","1336.01441019","1.33232095884"
"SL2.50ch00:9411353-9417249","875","9411353","9417249","5896","1336.01441019","4.41312605241"
"SL2.50ch00:9418329-9422868","828","9418329","9422868","4539","1336.01441019","3.39741844503"
"SL2.50ch00:9423650-9427773","806","9423650","9427773","4123","1336.01441019","3.08604455802"
"SL2.50ch00:9432373-9435895","617","9432373","9435895","3522","1336.01441019","2.63619911069"
"SL2.50ch00:9438461-9438842","53","9438461","9438842","381","1336.01441019","0.285176564785"
"SL2.50ch00:9450109-9458110","1547","9450109","9458110","8001","1336.01441019","5.98870786048"
"SL2.50ch00:9459722-9461061","182","9459722","9461061","1339","1336.01441019","1.00223469881"
"SL2.50ch00:9469117-9469704","118","9469117","9469704","587","1336.01441019","0.439366518448"
"SL2.50ch00:9469184-9469660","110","9469184","9469660","476","1336.01441019","0.356283582251"
"SL2.50ch00:9472299-9474303","399","9472299","9474303","2004","1336.01441019","1.49998382107"
"SL2.50ch00:9478102-9485702","1424","9478102","9485702","7600","1336.01441019","5.68856139728"
"SL2.50ch00:9499085-9500608","204","9499085","9500608","1523","1336.01441019","1.13995776422"
"SL2.50ch00:9526293-9526787","84","9526293","9526787","494","1336.01441019","0.369756490823"
"SL2.50ch00:9563167-9565730","409","9563167","9565730","2563","1336.01441019","1.91839248174"
"SL2.50ch00:9570000-9571436","262","9570000","9571436","1436","1336.01441019","1.07483870612"
"SL2.50ch00:9571925-9573357","190","9571925","9573357","1432","1336.01441019","1.07184472643"
"SL2.50ch00:9574017-9574759","152","9574017","9574759","742","1336.01441019","0.555383231155"
"SL2.50ch00:9588332-9589715","245","9588332","9589715","1383","1336.01441019","1.03516847532"
"SL2.50ch00:9599366-9599921","97","9599366","9599921","555","1336.01441019","0.415414680985"
"SL2.50ch00:9601085-9601527","54","9601085","9601527","442","1336.01441019","0.330834754947"
"SL2.50ch00:9610173-9610782","93","9610173","9610782","609","1336.01441019","0.455833406703"
"SL2.50ch00:9619051-9619527","83","9619051","9619527","476","1336.01441019","0.356283582251"
"SL2.50ch00:9621309-9625027","794","9621309","9625027","3718","1336.01441019","2.78290411514"
"SL2.50ch00:9626034-9626852","169","9626034","9626852","818","1336.01441019","0.612268845128"
"SL2.50ch00:9627319-9628335","222","9627319","9628335","1016","1336.01441019","0.760470839426"
"SL2.50ch00:9629895-9630299","106","9629895","9630299","404","1336.01441019","0.302391947961"
"SL2.50ch00:9629917-9630298","106","9629917","9630298","381","1336.01441019","0.285176564785"
"SL2.50ch00:9722309-9729289","1559","9722309","9729289","6980","1336.01441019","5.22449454645"
"SL2.50ch00:9753122-9755092","257","9753122","9755092","1970","1336.01441019","1.47453499377"
"SL2.50ch00:9757260-9760710","521","9757260","9760710","3450","1336.01441019","2.5823074764"
"SL2.50ch00:9771534-9776201","1163","9771534","9776201","4667","1336.01441019","3.49322579488"
"SL2.50ch00:9781941-9782556","148","9781941","9782556","615","1336.01441019","0.460324376227"
"SL2.50ch00:9784250-9784845","97","9784250","9784845","595","1336.01441019","0.445354477813"
"SL2.50ch00:9788325-9788922","151","9788325","9788922","597","1336.01441019","0.446851467655"
"SL2.50ch00:9790477-9791122","139","9790477","9791122","645","1336.01441019","0.482779223848"
"SL2.50ch00:9794415-9796017","1678","9794415","9796017","1602","1336.01441019","1.19908886295"
"SL2.50ch00:9802137-9804804","539","9802137","9804804","2667","1336.01441019","1.99623595349"
"SL2.50ch00:9814132-9815563","189","9814132","9815563","1431","1336.01441019","1.07109623151"
"SL2.50ch00:9819957-9820446","80","9819957","9820446","489","1336.01441019","0.36601401622"
"SL2.50ch00:9834856-9836719","494","9834856","9836719","1863","1336.01441019","1.39444603725"
"SL2.50ch00:9834870-9836717","494","9834870","9836717","1847","1336.01441019","1.38247011852"
"SL2.50ch00:9837981-9839049","254","9837981","9839049","1068","1336.01441019","0.799392575302"
"SL2.50ch00:9855831-9856465","90","9855831","9856465","634","1336.01441019","0.47454577972"
"SL2.50ch00:9858531-9858862","40","9858531","9858862","331","1336.01441019","0.24775181875"
"SL2.50ch00:9862095-9862680","198","9862095","9862680","585","1336.01441019","0.437869528606"
"SL2.50ch00:9864934-9865951","166","9864934","9865951","1017","1336.01441019","0.761219334346"
"SL2.50ch00:9880761-9881168","65","9880761","9881168","407","1336.01441019","0.304637432723"
"SL2.50ch00:9954134-9960010","841","9954134","9960010","5876","1336.01441019","4.398156154"
"SL2.50ch00:9963927-9971391","1125","9963927","9971391","7464","1336.01441019","5.58676608806"
"SL2.50ch00:9972941-9982190","1438","9972941","9982190","9249","1336.01441019","6.9228295215"
"SL2.50ch00:9983433-9987686","715","9983433","9987686","4253","1336.01441019","3.18334889771"
"SL2.50ch00:9990143-9993954","674","9990143","9993954","3811","1336.01441019","2.85251414277"
"SL2.50ch00:9998705-10002129","580","9998705","10002129","3424","1336.01441019","2.56284660846"
"SL2.50ch01:11458478-11458882","26","11458478","11458882","404","1336.01441019","0.302391947961"
"SL2.50ch01:1333605-1333936","34","1333605","1333936","331","1336.01441019","0.24775181875"
"SL2.50ch01:14955668-14956176","94","14955668","14956176","508","1336.01441019","0.380235419713"
"SL2.50ch01:15605509-15606315","133","15605509","15606315","806","1336.01441019","0.60328690608"
