"Read","Counts","Read Position Start","Read Position End","Read Size (rs)","Mean Read Size (mrs)","mrs/rs"
"SL2.50ch00:8348334-8349071","1182","8348334","8349071","737","1534.31159643","0.480345714465"
"SL2.50ch00:8352081-8353231","1702","8352081","8353231","1150","1534.31159643","0.749521806831"
"SL2.50ch00:836408-837180","150","836408","837180","772","1534.31159643","0.503157247716"
"SL2.50ch00:8364149-8364752","158","8364149","8364752","603","1534.31159643","0.393010130017"
"SL2.50ch00:8365580-8366246","200","8365580","8366246","666","1534.31159643","0.434070889869"
"SL2.50ch00:8373200-8375003","537","8373200","8375003","1803","1534.31159643","1.17511984149"
"SL2.50ch00:8374224-8374875","326","8374224","8374875","651","1534.31159643","0.424294518476"
"SL2.50ch00:8394451-8395726","326","8394451","8395726","1275","1534.31159643","0.830991568444"
"SL2.50ch00:8397545-8398231","157","8397545","8398231","686","1534.31159643","0.447106051727"
"SL2.50ch00:8404971-8405493","178","8404971","8405493","522","1534.31159643","0.340217724492"
"SL2.50ch00:8404993-8412933","1991","8404993","8412933","7940","1534.31159643","5.1749592576"
"SL2.50ch00:8409657-8412449","833","8409657","8412449","2792","1534.31159643","1.81970859537"
"SL2.50ch00:8594402-8594804","132","8594402","8594804","402","1534.31159643","0.262006753345"
"SL2.50ch00:8607635-8611922","1239","8607635","8611922","4287","1534.31159643","2.79408694425"
"SL2.50ch00:8609667-8611866","837","8609667","8611866","2199","1534.31159643","1.43321604628"
"SL2.50ch00:8613760-8615936","884","8613760","8615936","2176","1534.31159643","1.41822561014"
"SL2.50ch00:8613780-8619919","2051","8613780","8619919","6139","1534.31159643","4.00114293229"
"SL2.50ch00:8620542-8625317","1684","8620542","8625317","4775","1534.31159643","3.11214489358"
"SL2.50ch00:8620596-8621086","111","8620596","8621086","490","1534.31159643","0.319361465519"
"SL2.50ch00:8621586-8625260","1430","8621586","8625260","3674","1534.31159643","2.3945592333"
"SL2.50ch00:8634140-8638967","1799","8634140","8638967","4827","1534.31159643","3.14603631441"
"SL2.50ch00:8634193-8644031","3350","8634193","8644031","9838","1534.31159643","6.41199611792"
"SL2.50ch00:8657336-8658287","214","8657336","8658287","951","1534.31159643","0.619821946345"
"SL2.50ch00:8665300-8665958","176","8665300","8665958","658","1534.31159643","0.428856825126"
"SL2.50ch00:8678644-8679455","141","8678644","8679455","811","1534.31159643","0.528575813339"
"SL2.50ch00:8682052-8684502","489","8682052","8684502","2450","1534.31159643","1.5968073276"
"SL2.50ch00:8697189-8697564","76","8697189","8697564","375","1534.31159643","0.244409284836"
"SL2.50ch00:8718456-8719765","264","8718456","8719765","1309","1534.31159643","0.853151343602"
"SL2.50ch00:8733678-8734341","305","8733678","8734341","663","1534.31159643","0.432115615591"
"SL2.50ch00:8733739-8735102","472","8733739","8735102","1363","1534.31159643","0.888346280618"
"SL2.50ch00:8949347-8949856","122","8949347","8949856","509","1534.31159643","0.331744869285"
"SL2.50ch00:8965032-8967276","429","8965032","8967276","2244","1534.31159643","1.46254516046"
"SL2.50ch00:8966600-8967244","149","8966600","8967244","644","1534.31159643","0.419732211826"
"SL2.50ch00:8968460-8969183","157","8968460","8969183","723","1534.31159643","0.471221101164"
"SL2.50ch00:8968508-8969014","141","8968508","8969014","506","1534.31159643","0.329789595006"
"SL2.50ch00:8976506-8978957","614","8976506","8978957","2451","1534.31159643","1.59745908569"
"SL2.50ch00:8987330-8987898","139","8987330","8987898","568","1534.31159643","0.370198596765"
"SL2.50ch00:9004251-9006882","466","9004251","9006882","2631","1534.31159643","1.71477554241"
"SL2.50ch00:9007593-9008123","96","9007593","9008123","530","1534.31159643","0.345431789235"
"SL2.50ch00:9015056-9015699","306","9015056","9015699","643","1534.31159643","0.419080453733"
"SL2.50ch00:9015108-9015777","301","9015108","9015777","669","1534.31159643","0.436026164148"
"SL2.50ch00:9017736-9019183","382","9017736","9019183","1447","1534.31159643","0.943093960422"
"SL2.50ch00:9030365-9032047","522","9030365","9032047","1682","1534.31159643","1.09625711225"
"SL2.50ch00:9031514-9032021","229","9031514","9032021","507","1534.31159643","0.330441353099"
"SL2.50ch00:9035254-9036052","199","9035254","9036052","798","1534.31159643","0.520102958132"
"SL2.50ch00:9039219-9040022","143","9039219","9040022","803","1534.31159643","0.523361748596"
"SL2.50ch00:9046167-9047924","721","9046167","9047924","1757","1534.31159643","1.14513896922"
"SL2.50ch00:9046176-9047912","721","9046176","9047912","1736","1534.31159643","1.13145204927"
"SL2.50ch00:9049665-9051627","1235","9049665","9051627","1962","1534.31159643","1.27874937826"
"SL2.50ch00:9049695-9051709","1235","9049695","9051709","2014","1534.31159643","1.31264079909"
"SL2.50ch00:9055371-9056476","343","9055371","9056476","1105","1534.31159643","0.720192692651"
"SL2.50ch00:9055408-9056471","343","9055408","9056471","1063","1534.31159643","0.692818852749"
"SL2.50ch00:9058126-9062340","2640","9058126","9062340","4214","1534.31159643","2.74650860347"
"SL2.50ch00:9058131-9062430","2640","9058131","9062430","4299","1534.31159643","2.80190804136"
"SL2.50ch00:9068649-9071610","1662","9068649","9071610","2961","1534.31159643","1.92985571307"
"SL2.50ch00:9068703-9071632","1659","9068703","9071632","2929","1534.31159643","1.90899945409"
"SL2.50ch00:9078187-9081426","1103","9078187","9081426","3239","1534.31159643","2.11104446289"
"SL2.50ch00:9078187-9081497","1108","9078187","9081497","3310","1534.31159643","2.15731928749"
"SL2.50ch00:9090083-9091282","533","9090083","9091282","1199","1534.31159643","0.781457953383"
"SL2.50ch00:9090109-9091331","532","9090109","9091331","1222","1534.31159643","0.79644838952"
"SL2.50ch00:9096292-9103662","1634","9096292","9103662","7370","1534.31159643","4.80345714465"
"SL2.50ch00:9109805-9110738","180","9109805","9110738","933","1534.31159643","0.608090300673"
"SL2.50ch00:9239207-9242470","780","9239207","9242470","3263","1534.31159643","2.12668665712"
"SL2.50ch00:9244498-9247637","749","9244498","9247637","3139","1534.31159643","2.0458686536"
"SL2.50ch00:9254917-9256554","512","9254917","9256554","1637","1534.31159643","1.06692799807"
"SL2.50ch00:9254982-9256545","508","9254982","9256545","1563","1534.31159643","1.0186978992"
"SL2.50ch00:9259001-9260385","359","9259001","9260385","1384","1534.31159643","0.902033200569"
"SL2.50ch00:9261165-9262649","397","9261165","9262649","1484","1534.31159643","0.967209009859"
"SL2.50ch00:9271885-9272489","118","9271885","9272489","604","1534.31159643","0.39366188811"
"SL2.50ch00:9278565-9279331","148","9278565","9279331","766","1534.31159643","0.499246699159"
"SL2.50ch00:9302677-9303951","229","9302677","9303951","1274","1534.31159643","0.830339810351"
"SL2.50ch00:930971-931346","89","930971","931346","375","1534.31159643","0.244409284836"
"SL2.50ch00:9316406-9316781","80","9316406","9316781","375","1534.31159643","0.244409284836"
"SL2.50ch00:9324487-9325533","187","9324487","9325533","1046","1534.31159643","0.68173896517"
"SL2.50ch00:9326434-9326903","102","9326434","9326903","469","1534.31159643","0.305674545569"
"SL2.50ch00:9337835-9338504","154","9337835","9338504","669","1534.31159643","0.436026164148"
"SL2.50ch00:9342636-9344852","537","9342636","9344852","2216","1534.31159643","1.44429593386"
"SL2.50ch00:9351642-9353215","308","9351642","9353215","1573","1534.31159643","1.02521548013"
"SL2.50ch00:9352340-9352978","123","9352340","9352978","638","1534.31159643","0.415821663268"
"SL2.50ch00:9366834-9367623","241","9366834","9367623","789","1534.31159643","0.514237135296"
"SL2.50ch00:9369235-9370606","314","9369235","9370606","1371","1534.31159643","0.893560345362"
"SL2.50ch00:9383843-9384333","63","9383843","9384333","490","1534.31159643","0.319361465519"
"SL2.50ch00:9405612-9406254","138","9405612","9406254","642","1534.31159643","0.41842869564"
"SL2.50ch00:9408014-9410178","551","9408014","9410178","2164","1534.31159643","1.41040451303"
"SL2.50ch00:9413239-9417348","1202","9413239","9417348","4109","1534.31159643","2.67807400371"
"SL2.50ch00:9414793-9417223","834","9414793","9417223","2430","1534.31159643","1.58377216574"
"SL2.50ch00:9418288-9423072","1254","9418288","9423072","4784","1534.31159643","3.11801071642"
"SL2.50ch00:9421065-9423040","542","9421065","9423040","1975","1534.31159643","1.28722223347"
"SL2.50ch00:9423714-9427876","1582","9423714","9427876","4162","1534.31159643","2.71261718264"
"SL2.50ch00:9425705-9427662","1004","9425705","9427662","1957","1534.31159643","1.2754905878"
"SL2.50ch00:9432720-9435921","826","9432720","9435921","3201","1534.31159643","2.08627765536"
"SL2.50ch00:9441532-9442005","152","9441532","9442005","473","1534.31159643","0.30828157794"
"SL2.50ch00:9450055-9458167","2175","9450055","9458167","8112","1534.31159643","5.28706164958"
"SL2.50ch00:9453165-9458132","1484","9453165","9458132","4967","1534.31159643","3.23728244742"
"SL2.50ch00:9459682-9461136","286","9459682","9461136","1454","1534.31159643","0.947656267072"
"SL2.50ch00:9469103-9469726","367","9469103","9469726","623","1534.31159643","0.406045291875"
"SL2.50ch00:9469151-9469553","362","9469151","9469553","402","1534.31159643","0.262006753345"
"SL2.50ch00:9472005-9474716","769","9472005","9474716","2711","1534.31159643","1.76691618984"
"SL2.50ch00:9472134-9472624","186","9472134","9472624","490","1534.31159643","0.319361465519"
"SL2.50ch00:9477989-9485776","2755","9477989","9485776","7787","1534.31159643","5.07524026939"
"SL2.50ch00:9480354-9481499","649","9480354","9481499","1145","1534.31159643","0.746263016367"
"SL2.50ch00:9481943-9484278","895","9481943","9484278","2335","1534.31159643","1.52185514691"
"SL2.50ch00:9499005-9501565","575","9499005","9501565","2560","1534.31159643","1.66850071782"
"SL2.50ch00:9563160-9565723","532","9563160","9565723","2563","1534.31159643","1.67045599209"
"SL2.50ch00:9564596-9565633","232","9564596","9565633","1037","1534.31159643","0.675873142334"
"SL2.50ch00:9571890-9574712","657","9571890","9574712","2822","1534.31159643","1.83926133815"
"SL2.50ch00:9574103-9574879","218","9574103","9574879","776","1534.31159643","0.505764280088"
"SL2.50ch00:9588291-9589618","473","9588291","9589618","1327","1534.31159643","0.864882989274"
"SL2.50ch00:9588353-9589343","406","9588353","9589343","990","1534.31159643","0.645240511968"
"SL2.50ch00:9598709-9599994","284","9598709","9599994","1285","1534.31159643","0.837509149372"
"SL2.50ch00:9600734-9601870","252","9600734","9601870","1136","1534.31159643","0.740397193531"
"SL2.50ch00:9607833-9610848","692","9607833","9610848","3015","1534.31159643","1.96505065008"
"SL2.50ch00:9610195-9610685","166","9610195","9610685","490","1534.31159643","0.319361465519"
"SL2.50ch00:9619046-9619554","118","9619046","9619554","508","1534.31159643","0.331093111192"
"SL2.50ch00:9619197-9619572","93","9619197","9619572","375","1534.31159643","0.244409284836"
"SL2.50ch00:9621331-9625049","1345","9621331","9625049","3718","1534.31159643","2.42323658939"
"SL2.50ch00:9621350-9621936","198","9621350","9621936","586","1534.31159643","0.381930242438"
"SL2.50ch00:9622732-9623510","502","9622732","9623510","778","1534.31159643","0.507067796274"
"SL2.50ch00:9626009-9628452","682","9626009","9628452","2443","1534.31159643","1.59224502095"
"SL2.50ch00:9626103-9628743","720","9626103","9628743","2640","1534.31159643","1.72064136525"
"SL2.50ch00:9629835-9630325","173","9629835","9630325","490","1534.31159643","0.319361465519"
"SL2.50ch00:9629835-9630333","173","9629835","9630333","498","1534.31159643","0.324575530263"
"SL2.50ch00:9643147-9643651","130","9643147","9643651","504","1534.31159643","0.32848607882"
"SL2.50ch00:9715123-9716924","312","9715123","9716924","1801","1534.31159643","1.17381632531"
"SL2.50ch00:9722305-9729386","2644","9722305","9729386","7081","1534.31159643","4.6150990558"
"SL2.50ch00:9722376-9729263","2608","9722376","9729263","6887","1534.31159643","4.48865798578"
"SL2.50ch00:9745483-9746285","144","9745483","9746285","802","1534.31159643","0.522709990503"
"SL2.50ch00:9753018-9755103","611","9753018","9755103","2085","1534.31159643","1.35891562369"
"SL2.50ch00:9753212-9754492","386","9753212","9754492","1280","1534.31159643","0.834250358908"
"SL2.50ch00:9757267-9760747","866","9757267","9760747","3480","1534.31159643","2.26811816328"
"SL2.50ch00:9771910-9776224","1972","9771910","9776224","4314","1534.31159643","2.81168441276"
"SL2.50ch00:9771946-9776178","1970","9771946","9776178","4232","1534.31159643","2.75824024914"
"SL2.50ch00:9781174-9782758","363","9781174","9782758","1584","1534.31159643","1.03238481915"
"SL2.50ch00:9781229-9782608","340","9781229","9782608","1379","1534.31159643","0.898774410105"
"SL2.50ch00:9784466-9784841","83","9784466","9784841","375","1534.31159643","0.244409284836"
"SL2.50ch00:9788332-9788851","271","9788332","9788851","519","1534.31159643","0.338262450213"
"SL2.50ch00:9788349-9788819","268","9788349","9788819","470","1534.31159643","0.306326303662"
"SL2.50ch00:9790540-9791015","138","9790540","9791015","475","1534.31159643","0.309585094126"
"SL2.50ch00:9790548-9791053","140","9790548","9791053","505","1534.31159643","0.329137836913"
"SL2.50ch00:9794301-9796006","3193","9794301","9796006","1705","1534.31159643","1.11124754839"
"SL2.50ch00:9801994-9804879","793","9801994","9804879","2885","1534.31159643","1.88032209801"
"SL2.50ch00:9813087-9815757","619","9813087","9815757","2670","1534.31159643","1.74019410803"
"SL2.50ch00:9816688-9818251","255","9816688","9818251","1563","1534.31159643","1.0186978992"
"SL2.50ch00:9833349-9834217","8535","9833349","9834217","868","1534.31159643","0.565726024634"
"SL2.50ch00:9834909-9836656","911","9834909","9836656","1747","1534.31159643","1.13862138829"
"SL2.50ch00:9834961-9836717","902","9834961","9836717","1756","1534.31159643","1.14448721113"
"SL2.50ch00:9837927-9838984","411","9837927","9838984","1057","1534.31159643","0.688908304192"
"SL2.50ch00:9837935-9838982","411","9837935","9838982","1047","1534.31159643","0.682390723263"
"SL2.50ch00:9862018-9862746","377","9862018","9862746","728","1534.31159643","0.474479891629"
"SL2.50ch00:9863675-9864396","275","9863675","9864396","721","1534.31159643","0.469917584979"
"SL2.50ch00:9864924-9865938","291","9864924","9865938","1014","1534.31159643","0.660882706197"
"SL2.50ch00:9880979-9881624","116","9880979","9881624","645","1534.31159643","0.420383969918"
"SL2.50ch00:9954273-9959938","1460","9954273","9959938","5665","1534.31159643","3.69220959626"
"SL2.50ch00:9963859-9971474","2159","9963859","9971474","7615","1534.31159643","4.96313787741"
"SL2.50ch00:9963863-9967780","1063","9963863","9967780","3917","1534.31159643","2.55293644988"
"SL2.50ch00:9972925-9982340","2527","9972925","9982340","9415","1534.31159643","6.13630244462"
"SL2.50ch00:9983544-9987670","1248","9983544","9987670","4126","1534.31159643","2.68915389129"
"SL2.50ch00:9987060-9987601","266","9987060","9987601","541","1534.31159643","0.352601128257"
"SL2.50ch00:9990015-9993899","1145","9990015","9993899","3884","1534.31159643","2.53142843281"
"SL2.50ch00:9990037-9993723","1108","9990037","9993723","3686","1534.31159643","2.40238033042"
"SL2.50ch00:9995340-9995715","79","9995340","9995715","375","1534.31159643","0.244409284836"
"SL2.50ch00:9998688-10000097","384","9998688","10000097","1409","1534.31159643","0.918327152892"
"SL2.50ch00:9998871-10002252","1066","9998871","10002252","3381","1534.31159643","2.20359411208"
"SL2.50ch01:11968793-11969168","82","11968793","11969168","375","1534.31159643","0.244409284836"
"SL2.50ch01:1333557-1333932","105","1333557","1333932","375","1534.31159643","0.244409284836"
"SL2.50ch01:13846783-13847447","187","13846783","13847447","664","1534.31159643","0.432767373684"
"SL2.50ch01:14004258-14005349","199","14004258","14005349","1091","1534.31159643","0.71106807935"
"SL2.50ch01:14800828-14801745","161","14800828","14801745","917","1534.31159643","0.597662171186"
"SL2.50ch01:14955717-14956237","112","14955717","14956237","520","1534.31159643","0.338914208306"
"SL2.50ch01:15605657-15606264","464","15605657","15606264","607","1534.31159643","0.395617162388"
"SL2.50ch01:15605717-15606285","455","15605717","15606285","568","1534.31159643","0.370198596765"
"SL2.50ch01:15796659-15797469","148","15796659","15797469","810","1534.31159643","0.527924055246"
"SL2.50ch01:1839676-1903415","5456283","1839676","1903415","63739","1534.31159643","41.5424090832"
"SL2.50ch01:1839708-1903437","5456285","1839708","1903437","63729","1534.31159643","41.5358915022"
"SL2.50ch01:18586438-18586913","102","18586438","18586913","475","1534.31159643","0.309585094126"
"SL2.50ch01:18783900-18784595","129","18783900","18784595","695","1534.31159643","0.452971874563"
"SL2.50ch01:19716069-19718334","502","19716069","19718334","2265","1534.31159643","1.47623208041"
"SL2.50ch01:20285362-20286126","161","20285362","20286126","764","1534.31159643","0.497943182973"
"SL2.50ch01:20757843-20758451","125","20757843","20758451","608","1534.31159643","0.396268920481"
"SL2.50ch01:21238823-21239198","73","21238823","21239198","375","1534.31159643","0.244409284836"
"SL2.50ch01:21401232-21401847","185","21401232","21401847","615","1534.31159643","0.400831227132"
"SL2.50ch01:21722889-21724486","269","21722889","21724486","1597","1534.31159643","1.04085767436"
"SL2.50ch01:21754167-21754542","81","21754167","21754542","375","1534.31159643","0.244409284836"
"SL2.50ch01:22438896-22440095","228","22438896","22440095","1199","1534.31159643","0.781457953383"
"SL2.50ch01:22596222-22597075","319","22596222","22597075","853","1534.31159643","0.555949653241"
"SL2.50ch01:22848489-22848989","128","22848489","22848989","500","1534.31159643","0.325879046448"
"SL2.50ch01:23606727-23608043","274","23606727","23608043","1316","1534.31159643","0.857713650252"
"SL2.50ch01:23877807-23878380","125","23877807","23878380","573","1534.31159643","0.37345738723"
"SL2.50ch01:23892015-23893041","209","23892015","23893041","1026","1534.31159643","0.668703803312"
"SL2.50ch01:23894853-23895255","1388","23894853","23895255","402","1534.31159643","0.262006753345"
"SL2.50ch01:23933813-23939761","5467","23933813","23939761","5948","1534.31159643","3.87665713655"
"SL2.50ch01:23940972-23943685","14814","23940972","23943685","2713","1534.31159643","1.76821970603"
"SL2.50ch01:23941259-23943022","14623","23941259","23943022","1763","1534.31159643","1.14904951778"
"SL2.50ch01:23946758-23950271","743","23946758","23950271","3513","1534.31159643","2.28962618035"
"SL2.50ch01:23951916-23953495","613","23951916","23953495","1579","1534.31159643","1.02912602868"
"SL2.50ch01:23965380-23966367","3936","23965380","23966367","987","1534.31159643","0.643285237689"
"SL2.50ch01:23965510-23966276","3920","23965510","23966276","766","1534.31159643","0.499246699159"
"SL2.50ch01:24228570-24229146","219","24228570","24229146","576","1534.31159643","0.375412661509"
"SL2.50ch01:24233826-24236083","781","24233826","24236083","2257","1534.31159643","1.47101801567"
"SL2.50ch01:24272581-24273438","173","24272581","24273438","857","1534.31159643","0.558556685613"
"SL2.50ch01:24513175-24513796","116","24513175","24513796","621","1534.31159643","0.404741775689"
"SL2.50ch01:25132342-25132816","109","25132342","25132816","474","1534.31159643","0.308933336033"
"SL2.50ch01:25672237-25672612","70","25672237","25672612","375","1534.31159643","0.244409284836"
"SL2.50ch01:26210581-26211494","207","26210581","26211494","913","1534.31159643","0.595055138815"
"SL2.50ch01:26525089-26525905","167","26525089","26525905","816","1534.31159643","0.531834603804"
"SL2.50ch01:27417575-27417977","1042","27417575","27417977","402","1534.31159643","0.262006753345"
"SL2.50ch01:27884750-27885367","885","27884750","27885367","617","1534.31159643","0.402134743317"
"SL2.50ch01:27918114-27918598","90","27918114","27918598","484","1534.31159643","0.315450916962"
"SL2.50ch01:28028813-28030120","261","28028813","28030120","1307","1534.31159643","0.851847827416"
"SL2.50ch01:28492826-28493201","75","28492826","28493201","375","1534.31159643","0.244409284836"
"SL2.50ch01:28711042-28711946","166","28711042","28711946","904","1534.31159643","0.589189315979"
"SL2.50ch01:30279147-30279522","71","30279147","30279522","375","1534.31159643","0.244409284836"
"SL2.50ch01:30784789-30785164","80","30784789","30785164","375","1534.31159643","0.244409284836"
"SL2.50ch01:30948965-30949340","66","30948965","30949340","375","1534.31159643","0.244409284836"
"SL2.50ch01:31146127-31146596","121","31146127","31146596","469","1534.31159643","0.305674545569"
"SL2.50ch01:31224586-31224961","66","31224586","31224961","375","1534.31159643","0.244409284836"
"SL2.50ch01:32339044-32339563","104","32339044","32339563","519","1534.31159643","0.338262450213"
"SL2.50ch01:36643814-36645093","222","36643814","36645093","1279","1534.31159643","0.833598600815"
"SL2.50ch01:36888348-36897964","4530","36888348","36897964","9616","1534.31159643","6.2673058213"
"SL2.50ch01:36888550-36896089","4164","36888550","36896089","7539","1534.31159643","4.91360426235"
"SL2.50ch01:36942610-36944092","392","36942610","36944092","1482","1534.31159643","0.965905493673"
"SL2.50ch01:36950295-36952356","420","36950295","36952356","2061","1534.31159643","1.34327342946"
"SL2.50ch01:36984575-36988502","2172","36984575","36988502","3927","1534.31159643","2.55945403081"
"SL2.50ch01:36985927-36986829","1560","36985927","36986829","902","1534.31159643","0.587885799793"
"SL2.50ch01:39121062-39124230","850","39121062","39124230","3168","1534.31159643","2.0647696383"
"SL2.50ch01:39121411-39123115","618","39121411","39123115","1704","1534.31159643","1.1105957903"
"SL2.50ch01:39132048-39134342","1548","39132048","39134342","2294","1534.31159643","1.49513306511"
"SL2.50ch01:39132427-39133966","1371","39132427","39133966","1539","1534.31159643","1.00305570497"
"SL2.50ch01:39135164-39136515","918","39135164","39136515","1351","1534.31159643","0.880525183504"
"SL2.50ch01:39135319-39138487","1429","39135319","39138487","3168","1534.31159643","2.0647696383"
"SL2.50ch01:39137229-39137719","147","39137229","39137719","490","1534.31159643","0.319361465519"
"SL2.50ch01:39475355-39475730","69","39475355","39475730","375","1534.31159643","0.244409284836"
"SL2.50ch01:39769273-39770042","462","39769273","39770042","769","1534.31159643","0.501201973438"
"SL2.50ch01:39769424-39770132","464","39769424","39770132","708","1534.31159643","0.461444729771"
"SL2.50ch01:40219084-40219617","96","40219084","40219617","533","1534.31159643","0.347387063514"
"SL2.50ch01:40523400-40524312","196","40523400","40524312","912","1534.31159643","0.594403380722"
"SL2.50ch01:40714692-40715168","96","40714692","40715168","476","1534.31159643","0.310236852219"
"SL2.50ch01:41711237-41712006","267","41711237","41712006","769","1534.31159643","0.501201973438"
"SL2.50ch01:41729414-41731149","564","41729414","41731149","1735","1534.31159643","1.13080029118"
"SL2.50ch01:41729550-41731227","542","41729550","41731227","1677","1534.31159643","1.09299832179"
"SL2.50ch01:41733216-41734775","372","41733216","41734775","1559","1534.31159643","1.01609086683"
"SL2.50ch01:41752923-41754182","307","41752923","41754182","1259","1534.31159643","0.820563438957"
"SL2.50ch01:42324376-42325644","329","42324376","42325644","1268","1534.31159643","0.826429261793"
"SL2.50ch01:42379624-42380407","191","42379624","42380407","783","1534.31159643","0.510326586738"
"SL2.50ch01:43039383-43039917","1111","43039383","43039917","534","1534.31159643","0.348038821607"
"SL2.50ch01:43482173-43482803","143","43482173","43482803","630","1534.31159643","0.410607598525"
"SL2.50ch01:43544852-43546071","204","43544852","43546071","1219","1534.31159643","0.794493115241"
"SL2.50ch01:43647943-43648446","593","43647943","43648446","503","1534.31159643","0.327834320727"
"SL2.50ch01:44093707-44094177","97","44093707","44094177","470","1534.31159643","0.306326303662"
"SL2.50ch01:44352450-44352945","98","44352450","44352945","495","1534.31159643","0.322620255984"
"SL2.50ch01:44466800-44467490","180","44466800","44467490","690","1534.31159643","0.449713084099"
"SL2.50ch01:44528814-44530884","584","44528814","44530884","2070","1534.31159643","1.3491392523"
"SL2.50ch01:44562367-44563066","145","44562367","44563066","699","1534.31159643","0.455578906935"
"SL2.50ch01:44575856-44577434","272","44575856","44577434","1578","1534.31159643","1.02847427059"
"SL2.50ch01:44607595-44608224","118","44607595","44608224","629","1534.31159643","0.409955840432"
"SL2.50ch01:44630655-44631224","137","44630655","44631224","569","1534.31159643","0.370850354858"
"SL2.50ch01:44768402-44769003","118","44768402","44769003","601","1534.31159643","0.391706613831"
"SL2.50ch01:44787657-44789122","432","44787657","44789122","1465","1534.31159643","0.954825606094"
"SL2.50ch01:44799513-44802631","721","44799513","44802631","3118","1534.31159643","2.03218173365"
"SL2.50ch01:44830568-44831831","387","44830568","44831831","1263","1534.31159643","0.823170471329"
"SL2.50ch01:44835507-44836244","177","44835507","44836244","737","1534.31159643","0.480345714465"
"SL2.50ch01:44860994-44861698","155","44860994","44861698","704","1534.31159643","0.458837697399"
"SL2.50ch01:44881547-44882473","224","44881547","44882473","926","1534.31159643","0.603527994023"
"SL2.50ch01:44921478-44922958","381","44921478","44922958","1480","1534.31159643","0.964601977487"
"SL2.50ch01:45009193-45009837","7056","45009193","45009837","644","1534.31159643","0.419732211826"
"SL2.50ch01:45009318-45009860","7044","45009318","45009860","542","1534.31159643","0.35325288635"
"SL2.50ch01:45271114-45271901","182","45271114","45271901","787","1534.31159643","0.51293361911"
"SL2.50ch01:45275571-45277585","550","45275571","45277585","2014","1534.31159643","1.31264079909"
"SL2.50ch01:45421617-45422175","128","45421617","45422175","558","1534.31159643","0.363681015836"
"SL2.50ch01:45785334-45785953","118","45785334","45785953","619","1534.31159643","0.403438259503"
"SL2.50ch01:46733816-46734218","1076","46733816","46734218","402","1534.31159643","0.262006753345"
"SL2.50ch01:47302941-47303609","122","47302941","47303609","668","1534.31159643","0.435374406055"
"SL2.50ch01:47843874-47844682","150","47843874","47844682","808","1534.31159643","0.526620539061"
"SL2.50ch01:51312742-51313340","164","51312742","51313340","598","1534.31159643","0.389751339552"
"SL2.50ch01:51977574-51978650","180","51977574","51978650","1076","1534.31159643","0.701291707957"
"SL2.50ch01:52231429-52231804","82","52231429","52231804","375","1534.31159643","0.244409284836"
"SL2.50ch01:5240388-5241007","303","5240388","5241007","619","1534.31159643","0.403438259503"
"SL2.50ch01:52675696-52676071","81","52675696","52676071","375","1534.31159643","0.244409284836"
"SL2.50ch01:53022792-53023167","83","53022792","53023167","375","1534.31159643","0.244409284836"
"SL2.50ch01:5319741-5323511","945","5319741","5323511","3770","1534.31159643","2.45712801022"
"SL2.50ch01:53392224-53392843","8082","53392224","53392843","619","1534.31159643","0.403438259503"
"SL2.50ch01:53935855-53936602","161","53935855","53936602","747","1534.31159643","0.486863295394"
"SL2.50ch01:54049261-54049783","698","54049261","54049783","522","1534.31159643","0.340217724492"
"SL2.50ch01:54133256-54134212","194","54133256","54134212","956","1534.31159643","0.623080736809"
"SL2.50ch01:54528867-54529492","298","54528867","54529492","625","1534.31159643","0.407348808061"
"SL2.50ch01:55579446-55580280","1734","55579446","55580280","834","1534.31159643","0.543566249476"
"SL2.50ch01:55579536-55580384","1718","55579536","55580384","848","1534.31159643","0.552690862777"
"SL2.50ch01:56248997-56249783","1775","56248997","56249783","786","1534.31159643","0.512281861017"
"SL2.50ch01:56249071-56249793","1767","56249071","56249793","722","1534.31159643","0.470569343072"
"SL2.50ch01:56405661-56406036","76","56405661","56406036","375","1534.31159643","0.244409284836"
"SL2.50ch01:56566648-56567141","96","56566648","56567141","493","1534.31159643","0.321316739798"
"SL2.50ch01:57183204-57183715","629","57183204","57183715","511","1534.31159643","0.33304838547"
"SL2.50ch01:57530071-57530641","107","57530071","57530641","570","1534.31159643","0.371502112951"
"SL2.50ch01:57613255-57613833","117","57613255","57613833","578","1534.31159643","0.376716177694"
"SL2.50ch01:57705080-57705611","123","57705080","57705611","531","1534.31159643","0.346083547328"
"SL2.50ch01:59085623-59086899","199","59085623","59086899","1276","1534.31159643","0.831643326536"
"SL2.50ch01:59207040-59207799","364","59207040","59207799","759","1534.31159643","0.494684392509"
"SL2.50ch01:59207200-59207602","326","59207200","59207602","402","1534.31159643","0.262006753345"
"SL2.50ch01:59546577-59547710","194","59546577","59547710","1133","1534.31159643","0.738441919252"
"SL2.50ch01:59582778-59583153","77","59582778","59583153","375","1534.31159643","0.244409284836"
"SL2.50ch01:60202970-60203452","107","60202970","60203452","482","1534.31159643","0.314147400776"
"SL2.50ch01:60368274-60368881","119","60368274","60368881","607","1534.31159643","0.395617162388"
"SL2.50ch01:60369345-60370336","409","60369345","60370336","991","1534.31159643","0.645892270061"
"SL2.50ch01:60876675-60878871","877","60876675","60878871","2196","1534.31159643","1.431260772"
"SL2.50ch01:61418471-61419574","281","61418471","61419574","1103","1534.31159643","0.718889176465"
