"Read","Counts","Read Position Start","Read Position End","Read Size (rs)","Mean Read Size (mrs)","mrs/rs"
"SL2.50ch00:8697189-8697564","76","8697189","8697564","375","1549.65308533","0.241989645006"
"SL2.50ch00:8718456-8719765","264","8718456","8719765","1309","1549.65308533","0.8447051875"
"SL2.50ch00:8733667-8734441","332","8733667","8734441","774","1549.65308533","0.499466627292"
"SL2.50ch00:8733739-8735102","472","8733739","8735102","1363","1549.65308533","0.879551696381"
"SL2.50ch00:8949347-8949856","122","8949347","8949856","509","1549.65308533","0.328460611488"
"SL2.50ch00:8965032-8967276","429","8965032","8967276","2244","1549.65308533","1.44806603571"
"SL2.50ch00:8968460-8969183","157","8968460","8969183","723","1549.65308533","0.466556035571"
"SL2.50ch00:8976506-8978957","614","8976506","8978957","2451","1549.65308533","1.58164431976"
"SL2.50ch00:8987330-8987898","139","8987330","8987898","568","1549.65308533","0.366533648969"
"SL2.50ch00:9004251-9006882","466","9004251","9006882","2631","1549.65308533","1.69779934936"
"SL2.50ch00:9007593-9008123","96","9007593","9008123","530","1549.65308533","0.342012031608"
"SL2.50ch00:9015108-9015777","301","9015108","9015777","669","1549.65308533","0.43170952669"
"SL2.50ch00:9015111-9015661","287","9015111","9015661","550","1549.65308533","0.354918146008"
"SL2.50ch00:9017736-9019183","382","9017736","9019183","1447","1549.65308533","0.933757376862"
"SL2.50ch00:9030365-9032047","522","9030365","9032047","1682","1549.65308533","1.08540422107"
"SL2.50ch00:9030368-9031823","464","9030368","9031823","1455","1549.65308533","0.938919822622"
"SL2.50ch00:9035254-9036052","199","9035254","9036052","798","1549.65308533","0.514953964572"
"SL2.50ch00:9035631-9035995","103","9035631","9035995","364","1549.65308533","0.234891282085"
"SL2.50ch00:9039219-9040022","143","9039219","9040022","803","1549.65308533","0.518180493172"
"SL2.50ch00:9046176-9047912","721","9046176","9047912","1736","1549.65308533","1.12025072995"
"SL2.50ch00:9046179-9047845","721","9046179","9047845","1666","1549.65308533","1.07507932955"
"SL2.50ch00:9049665-9051627","1235","9049665","9051627","1962","1549.65308533","1.26608982267"
"SL2.50ch00:9049694-9051665","1235","9049694","9051665","1971","1549.65308533","1.27189757415"
"SL2.50ch00:9055371-9056476","343","9055371","9056476","1105","1549.65308533","0.713062820617"
"SL2.50ch00:9055424-9056401","343","9055424","9056401","977","1549.65308533","0.630463688455"
"SL2.50ch00:9058089-9062385","2640","9058089","9062385","4296","1549.65308533","2.77223337318"
"SL2.50ch00:9058126-9062340","2640","9058126","9062340","4214","1549.65308533","2.71931830414"
"SL2.50ch00:9068612-9071657","1662","9068612","9071657","3045","1549.65308533","1.96495591745"
"SL2.50ch00:9068703-9071632","1659","9068703","9071632","2929","1549.65308533","1.89010045392"
"SL2.50ch00:9078187-9081426","1103","9078187","9081426","3239","1549.65308533","2.09014522713"
"SL2.50ch00:9078347-9081376","1054","9078347","9081376","3029","1549.65308533","1.95463102593"
"SL2.50ch00:9090034-9091297","538","9090034","9091297","1263","1549.65308533","0.815021124379"
"SL2.50ch00:9090083-9091282","533","9090083","9091282","1199","1549.65308533","0.773721558298"
"SL2.50ch00:9096292-9103662","1634","9096292","9103662","7370","1549.65308533","4.75590315651"
"SL2.50ch00:9099747-9101424","432","9099747","9101424","1677","1549.65308533","1.08217769247"
"SL2.50ch00:9109805-9110738","180","9109805","9110738","933","1549.65308533","0.602070236774"
"SL2.50ch00:9239207-9242470","780","9239207","9242470","3263","1549.65308533","2.10563256441"
"SL2.50ch00:9244498-9247637","749","9244498","9247637","3139","1549.65308533","2.02561465513"
"SL2.50ch00:9246260-9247191","215","9246260","9247191","931","1549.65308533","0.600779625334"
"SL2.50ch00:9254982-9256545","508","9254982","9256545","1563","1549.65308533","1.00861284038"
"SL2.50ch00:9255012-9256551","508","9255012","9256551","1539","1549.65308533","0.993125503103"
"SL2.50ch00:9259001-9260385","359","9259001","9260385","1384","1549.65308533","0.893103116501"
"SL2.50ch00:9259232-9260213","274","9259232","9260213","981","1549.65308533","0.633044911335"
"SL2.50ch00:9261165-9262649","397","9261165","9262649","1484","1549.65308533","0.957633688502"
"SL2.50ch00:9271885-9272489","118","9271885","9272489","604","1549.65308533","0.389764654889"
"SL2.50ch00:9278565-9279331","148","9278565","9279331","766","1549.65308533","0.494304181532"
"SL2.50ch00:9302677-9303951","229","9302677","9303951","1274","1549.65308533","0.822119487299"
"SL2.50ch00:930971-931346","89","930971","931346","375","1549.65308533","0.241989645006"
"SL2.50ch00:9316406-9316781","80","9316406","9316781","375","1549.65308533","0.241989645006"
"SL2.50ch00:9324487-9325533","187","9324487","9325533","1046","1549.65308533","0.674989783136"
"SL2.50ch00:9326434-9326903","102","9326434","9326903","469","1549.65308533","0.302648382687"
"SL2.50ch00:9337835-9338504","154","9337835","9338504","669","1549.65308533","0.43170952669"
"SL2.50ch00:9342636-9344852","537","9342636","9344852","2216","1549.65308533","1.42999747555"
"SL2.50ch00:9351642-9353215","308","9351642","9353215","1573","1549.65308533","1.01506589758"
"SL2.50ch00:9366834-9367623","241","9366834","9367623","789","1549.65308533","0.509146213092"
"SL2.50ch00:9369235-9370606","314","9369235","9370606","1371","1549.65308533","0.884714142141"
"SL2.50ch00:9405612-9406254","138","9405612","9406254","642","1549.65308533","0.41428627225"
"SL2.50ch00:9408014-9410178","551","9408014","9410178","2164","1549.65308533","1.39644157811"
"SL2.50ch00:9409232-9409736","123","9409232","9409736","504","1549.65308533","0.325234082888"
"SL2.50ch00:9413239-9417348","1202","9413239","9417348","4109","1549.65308533","2.65156120354"
"SL2.50ch00:9418288-9423072","1254","9418288","9423072","4784","1549.65308533","3.08714256455"
"SL2.50ch00:9422382-9422746","113","9422382","9422746","364","1549.65308533","0.234891282085"
"SL2.50ch00:9423714-9427876","1582","9423714","9427876","4162","1549.65308533","2.6857624067"
"SL2.50ch00:9426413-9427284","611","9426413","9427284","871","1549.65308533","0.562061282133"
"SL2.50ch00:9432720-9435921","826","9432720","9435921","3201","1549.65308533","2.06562360977"
"SL2.50ch00:9434865-9435427","196","9434865","9435427","562","1549.65308533","0.362661814648"
"SL2.50ch00:9441532-9442005","152","9441532","9442005","473","1549.65308533","0.305229605567"
"SL2.50ch00:9450055-9458167","2175","9450055","9458167","8112","1549.65308533","5.23472000076"
"SL2.50ch00:9450153-9450517","86","9450153","9450517","364","1549.65308533","0.234891282085"
"SL2.50ch00:9451563-9457228","1592","9451563","9457228","5665","1549.65308533","3.65565690389"
"SL2.50ch00:9459682-9461136","286","9459682","9461136","1454","1549.65308533","0.938274516902"
"SL2.50ch00:9469054-9469642","367","9469054","9469642","588","1549.65308533","0.379439763369"
"SL2.50ch00:9469103-9469726","367","9469103","9469726","623","1549.65308533","0.402025463569"
"SL2.50ch00:9472005-9474716","769","9472005","9474716","2711","1549.65308533","1.74942380696"
"SL2.50ch00:9472235-9473849","446","9472235","9473849","1614","1549.65308533","1.0415234321"
"SL2.50ch00:9477989-9485776","2755","9477989","9485776","7787","1549.65308533","5.02499564176"
"SL2.50ch00:9499005-9501565","575","9499005","9501565","2560","1549.65308533","1.65198264324"
"SL2.50ch00:9563160-9565723","532","9563160","9565723","2563","1549.65308533","1.6539185604"
"SL2.50ch00:9570571-9571357","260","9570571","9571357","786","1549.65308533","0.507210295932"
"SL2.50ch00:9571890-9574712","657","9571890","9574712","2822","1549.65308533","1.82105274188"
"SL2.50ch00:9571973-9572884","270","9571973","9572884","911","1549.65308533","0.587873510934"
"SL2.50ch00:9574071-9574659","205","9574071","9574659","588","1549.65308533","0.379439763369"
"SL2.50ch00:9588291-9589618","473","9588291","9589618","1327","1549.65308533","0.85632069046"
"SL2.50ch00:9588353-9589238","381","9588353","9589238","885","1549.65308533","0.571095562213"
"SL2.50ch00:9598709-9599994","284","9598709","9599994","1285","1549.65308533","0.829217850219"
"SL2.50ch00:9599541-9599905","130","9599541","9599905","364","1549.65308533","0.234891282085"
"SL2.50ch00:9600734-9601870","252","9600734","9601870","1136","1549.65308533","0.733067297937"
"SL2.50ch00:9607833-9610848","692","9607833","9610848","3015","1549.65308533","1.94559674585"
"SL2.50ch00:9619197-9619572","93","9619197","9619572","375","1549.65308533","0.241989645006"
"SL2.50ch00:9621331-9625049","1345","9621331","9625049","3718","1549.65308533","2.39924666702"
"SL2.50ch00:9622472-9625046","1059","9622472","9625046","2574","1549.65308533","1.66101692332"
"SL2.50ch00:9626040-9626838","276","9626040","9626838","798","1549.65308533","0.514953964572"
"SL2.50ch00:9626103-9628743","720","9626103","9628743","2640","1549.65308533","1.70360710084"
"SL2.50ch00:9627511-9628195","270","9627511","9628195","684","1549.65308533","0.44138911249"
"SL2.50ch00:9629777-9630365","173","9629777","9630365","588","1549.65308533","0.379439763369"
"SL2.50ch00:9629835-9630333","173","9629835","9630333","498","1549.65308533","0.321362248567"
"SL2.50ch00:9643147-9643651","130","9643147","9643651","504","1549.65308533","0.325234082888"
"SL2.50ch00:9715123-9716924","312","9715123","9716924","1801","1549.65308533","1.16219560175"
"SL2.50ch00:9722305-9729386","2644","9722305","9729386","7081","1549.65308533","4.56940980343"
"SL2.50ch00:9722319-9729229","2631","9722319","9729229","6910","1549.65308533","4.4590625253"
"SL2.50ch00:9745483-9746285","144","9745483","9746285","802","1549.65308533","0.517535187452"
"SL2.50ch00:9753018-9755103","611","9753018","9755103","2085","1549.65308533","1.34546242623"
"SL2.50ch00:9757217-9757907","250","9757217","9757907","690","1549.65308533","0.44526094681"
"SL2.50ch00:9757267-9760747","866","9757267","9760747","3480","1549.65308533","2.24566390565"
"SL2.50ch00:9771877-9772241","91","9771877","9772241","364","1549.65308533","0.234891282085"
"SL2.50ch00:9771946-9776178","1970","9771946","9776178","4232","1549.65308533","2.7309338071"
"SL2.50ch00:9773328-9776295","1739","9773328","9776295","2967","1549.65308533","1.91462207128"
"SL2.50ch00:9781174-9782758","363","9781174","9782758","1584","1549.65308533","1.0221642605"
"SL2.50ch00:9781870-9782364","95","9781870","9782364","494","1549.65308533","0.318781025687"
"SL2.50ch00:9784466-9784841","83","9784466","9784841","375","1549.65308533","0.241989645006"
"SL2.50ch00:9788268-9788856","285","9788268","9788856","588","1549.65308533","0.379439763369"
"SL2.50ch00:9788349-9788819","268","9788349","9788819","470","1549.65308533","0.303293688407"
"SL2.50ch00:9790507-9790871","111","9790507","9790871","364","1549.65308533","0.234891282085"
"SL2.50ch00:9790540-9791015","138","9790540","9791015","475","1549.65308533","0.306520217007"
"SL2.50ch00:9794301-9796006","3193","9794301","9796006","1705","1549.65308533","1.10024625263"
"SL2.50ch00:9794425-9795841","3164","9794425","9795841","1416","1549.65308533","0.913752899541"
"SL2.50ch00:9801994-9804879","793","9801994","9804879","2885","1549.65308533","1.86170700224"
"SL2.50ch00:9813087-9815757","619","9813087","9815757","2670","1549.65308533","1.72296627244"
"SL2.50ch00:9816688-9818251","255","9816688","9818251","1563","1549.65308533","1.00861284038"
"SL2.50ch00:9833349-9834217","8535","9833349","9834217","868","1549.65308533","0.560125364973"
"SL2.50ch00:9834858-9836657","921","9834858","9836657","1799","1549.65308533","1.16090499031"
"SL2.50ch00:9834961-9836717","902","9834961","9836717","1756","1549.65308533","1.13315684435"
"SL2.50ch00:9837927-9838984","411","9837927","9838984","1057","1549.65308533","0.682088146056"
"SL2.50ch00:9837984-9838918","401","9837984","9838918","934","1549.65308533","0.602715542494"
"SL2.50ch00:9862025-9862800","377","9862025","9862800","775","1549.65308533","0.500111933012"
"SL2.50ch00:9863958-9864322","220","9863958","9864322","364","1549.65308533","0.234891282085"
"SL2.50ch00:9864924-9865938","291","9864924","9865938","1014","1549.65308533","0.654340000095"
"SL2.50ch00:9865348-9866082","182","9865348","9866082","734","1549.65308533","0.473654398491"
"SL2.50ch00:9880979-9881624","116","9880979","9881624","645","1549.65308533","0.41622218941"
"SL2.50ch00:9954273-9959938","1460","9954273","9959938","5665","1549.65308533","3.65565690389"
"SL2.50ch00:9963859-9971474","2159","9963859","9971474","7615","1549.65308533","4.91400305791"
"SL2.50ch00:9964837-9965201","172","9964837","9965201","364","1549.65308533","0.234891282085"
"SL2.50ch00:9970188-9971043","269","9970188","9971043","855","1549.65308533","0.551736390613"
"SL2.50ch00:9972925-9982340","2527","9972925","9982340","9415","1549.65308533","6.07555335394"
"SL2.50ch00:9983544-9987670","1248","9983544","9987670","4126","1549.65308533","2.66253140078"
"SL2.50ch00:9990015-9993899","1145","9990015","9993899","3884","1549.65308533","2.50636741654"
"SL2.50ch00:9990885-9993962","866","9990885","9993962","3077","1549.65308533","1.98560570049"
"SL2.50ch00:9995340-9995715","79","9995340","9995715","375","1549.65308533","0.241989645006"
"SL2.50ch00:9998871-10002252","1066","9998871","10002252","3381","1549.65308533","2.18177863937"
"SL2.50ch01:11968793-11969168","82","11968793","11969168","375","1549.65308533","0.241989645006"
"SL2.50ch01:1333557-1333932","105","1333557","1333932","375","1549.65308533","0.241989645006"
"SL2.50ch01:13846783-13847447","187","13846783","13847447","664","1549.65308533","0.42848299809"
"SL2.50ch01:14004258-14005349","199","14004258","14005349","1091","1549.65308533","0.704028540536"
"SL2.50ch01:14800828-14801745","161","14800828","14801745","917","1549.65308533","0.591745345254"
"SL2.50ch01:14955717-14956237","112","14955717","14956237","520","1549.65308533","0.335558974408"
"SL2.50ch01:15605717-15606285","455","15605717","15606285","568","1549.65308533","0.366533648969"
"SL2.50ch01:15796659-15797469","148","15796659","15797469","810","1549.65308533","0.522697633212"
"SL2.50ch01:1839708-1903437","5456285","1839708","1903437","63729","1549.65308533","41.1246882308"
"SL2.50ch01:1839813-1903422","5456284","1839813","1903422","63609","1549.65308533","41.0472515444"
"SL2.50ch01:18586438-18586913","102","18586438","18586913","475","1549.65308533","0.306520217007"
"SL2.50ch01:18783900-18784595","129","18783900","18784595","695","1549.65308533","0.44848747541"
"SL2.50ch01:19716069-19718334","502","19716069","19718334","2265","1549.65308533","1.46161745583"
"SL2.50ch01:20285362-20286126","161","20285362","20286126","764","1549.65308533","0.493013570091"
"SL2.50ch01:20757843-20758451","125","20757843","20758451","608","1549.65308533","0.392345877769"
"SL2.50ch01:21238823-21239198","73","21238823","21239198","375","1549.65308533","0.241989645006"
"SL2.50ch01:21401232-21401847","185","21401232","21401847","615","1549.65308533","0.396863017809"
"SL2.50ch01:21722889-21724486","269","21722889","21724486","1597","1549.65308533","1.03055323486"
"SL2.50ch01:21754167-21754542","81","21754167","21754542","375","1549.65308533","0.241989645006"
"SL2.50ch01:22438896-22440095","228","22438896","22440095","1199","1549.65308533","0.773721558298"
"SL2.50ch01:22596190-22596778","248","22596190","22596778","588","1549.65308533","0.379439763369"
"SL2.50ch01:22848489-22848989","128","22848489","22848989","500","1549.65308533","0.322652860008"
"SL2.50ch01:23606727-23608043","274","23606727","23608043","1316","1549.65308533","0.84922232754"
"SL2.50ch01:23877807-23878380","125","23877807","23878380","573","1549.65308533","0.369760177569"
"SL2.50ch01:23892015-23893041","209","23892015","23893041","1026","1549.65308533","0.662083668735"
"SL2.50ch01:23933813-23939761","5467","23933813","23939761","5948","1549.65308533","3.83827842265"
"SL2.50ch01:23935049-23935413","1212","23935049","23935413","364","1549.65308533","0.234891282085"
"SL2.50ch01:23935811-23938319","3222","23935811","23938319","2508","1549.65308533","1.6184267458"
"SL2.50ch01:23940972-23943685","14814","23940972","23943685","2713","1549.65308533","1.7507144184"
"SL2.50ch01:23941056-23942951","14646","23941056","23942951","1895","1549.65308533","1.22285433943"
"SL2.50ch01:23946758-23950271","743","23946758","23950271","3513","1549.65308533","2.26695899441"
"SL2.50ch01:23951916-23953495","613","23951916","23953495","1579","1549.65308533","1.0189377319"
"SL2.50ch01:23965380-23966367","3936","23965380","23966367","987","1549.65308533","0.636916745655"
"SL2.50ch01:23965591-23966251","3896","23965591","23966251","660","1549.65308533","0.42590177521"
"SL2.50ch01:24228570-24229146","219","24228570","24229146","576","1549.65308533","0.371696094729"
"SL2.50ch01:24228743-24229107","164","24228743","24229107","364","1549.65308533","0.234891282085"
"SL2.50ch01:24233826-24236083","781","24233826","24236083","2257","1549.65308533","1.45645501007"
"SL2.50ch01:24234819-24235903","374","24234819","24235903","1084","1549.65308533","0.699511400496"
"SL2.50ch01:24272581-24273438","173","24272581","24273438","857","1549.65308533","0.553027002053"
"SL2.50ch01:24513175-24513796","116","24513175","24513796","621","1549.65308533","0.400734852129"
"SL2.50ch01:25132342-25132816","109","25132342","25132816","474","1549.65308533","0.305874911287"
"SL2.50ch01:25672237-25672612","70","25672237","25672612","375","1549.65308533","0.241989645006"
"SL2.50ch01:26210581-26211494","207","26210581","26211494","913","1549.65308533","0.589164122374"
"SL2.50ch01:26525089-26525905","167","26525089","26525905","816","1549.65308533","0.526569467532"
"SL2.50ch01:27417603-27417967","1037","27417603","27417967","364","1549.65308533","0.234891282085"
"SL2.50ch01:27884804-27885398","860","27884804","27885398","594","1549.65308533","0.383311597689"
"SL2.50ch01:27918114-27918598","90","27918114","27918598","484","1549.65308533","0.312327968487"
"SL2.50ch01:28028813-28030120","261","28028813","28030120","1307","1549.65308533","0.84341457606"
"SL2.50ch01:28492826-28493201","75","28492826","28493201","375","1549.65308533","0.241989645006"
"SL2.50ch01:28711042-28711946","166","28711042","28711946","904","1549.65308533","0.583356370894"
"SL2.50ch01:30279147-30279522","71","30279147","30279522","375","1549.65308533","0.241989645006"
"SL2.50ch01:30784789-30785164","80","30784789","30785164","375","1549.65308533","0.241989645006"
"SL2.50ch01:30948965-30949340","66","30948965","30949340","375","1549.65308533","0.241989645006"
"SL2.50ch01:31146127-31146596","121","31146127","31146596","469","1549.65308533","0.302648382687"
"SL2.50ch01:31224586-31224961","66","31224586","31224961","375","1549.65308533","0.241989645006"
"SL2.50ch01:32339044-32339563","104","32339044","32339563","519","1549.65308533","0.334913668688"
"SL2.50ch01:36643814-36645093","222","36643814","36645093","1279","1549.65308533","0.825346015899"
"SL2.50ch01:36888348-36897964","4530","36888348","36897964","9616","1549.65308533","6.20525980366"
"SL2.50ch01:36888474-36896791","4326","36888474","36896791","8317","1549.65308533","5.36700767337"
"SL2.50ch01:36942610-36944092","392","36942610","36944092","1482","1549.65308533","0.956343077062"
"SL2.50ch01:36950295-36952356","420","36950295","36952356","2061","1549.65308533","1.32997508895"
"SL2.50ch01:36984575-36988502","2172","36984575","36988502","3927","1549.65308533","2.5341155625"
"SL2.50ch01:36985905-36987635","1771","36985905","36987635","1730","1549.65308533","1.11637889563"
"SL2.50ch01:39121062-39124230","850","39121062","39124230","3168","1549.65308533","2.04432852101"
"SL2.50ch01:39121535-39123216","605","39121535","39123216","1681","1549.65308533","1.08475891535"
"SL2.50ch01:39132048-39134342","1548","39132048","39134342","2294","1549.65308533","1.48033132171"
"SL2.50ch01:39132554-39134128","1418","39132554","39134128","1574","1549.65308533","1.0157112033"
"SL2.50ch01:39135270-39136462","905","39135270","39136462","1192","1549.65308533","0.769204418258"
"SL2.50ch01:39135319-39138487","1429","39135319","39138487","3168","1549.65308533","2.04432852101"
"SL2.50ch01:39137294-39138299","342","39137294","39138299","1005","1549.65308533","0.648532248615"
"SL2.50ch01:39475355-39475730","69","39475355","39475730","375","1549.65308533","0.241989645006"
"SL2.50ch01:39769424-39770132","464","39769424","39770132","708","1549.65308533","0.456876449771"
"SL2.50ch01:39769424-39770267","478","39769424","39770267","843","1549.65308533","0.543992721973"
"SL2.50ch01:40219084-40219617","96","40219084","40219617","533","1549.65308533","0.343947948768"
"SL2.50ch01:40523400-40524312","196","40523400","40524312","912","1549.65308533","0.588518816654"
"SL2.50ch01:40714692-40715168","96","40714692","40715168","476","1549.65308533","0.307165522727"
"SL2.50ch01:41711237-41712006","267","41711237","41712006","769","1549.65308533","0.496240098692"
"SL2.50ch01:41729414-41731149","564","41729414","41731149","1735","1549.65308533","1.11960542423"
"SL2.50ch01:41729505-41731165","556","41729505","41731165","1660","1549.65308533","1.07120749522"
"SL2.50ch01:41733216-41734775","372","41733216","41734775","1559","1549.65308533","1.0060316175"
"SL2.50ch01:41734093-41734457","107","41734093","41734457","364","1549.65308533","0.234891282085"
"SL2.50ch01:41752923-41754182","307","41752923","41754182","1259","1549.65308533","0.812439901499"
"SL2.50ch01:41753509-41754097","160","41753509","41754097","588","1549.65308533","0.379439763369"
"SL2.50ch01:42324376-42325644","329","42324376","42325644","1268","1549.65308533","0.818247652979"
"SL2.50ch01:42379624-42380407","191","42379624","42380407","783","1549.65308533","0.505274378772"
"SL2.50ch01:43039393-43039981","1117","43039393","43039981","588","1549.65308533","0.379439763369"
"SL2.50ch01:43482173-43482803","143","43482173","43482803","630","1549.65308533","0.406542603609"
"SL2.50ch01:43544852-43546071","204","43544852","43546071","1219","1549.65308533","0.786627672698"
"SL2.50ch01:43647909-43648382","597","43647909","43648382","473","1549.65308533","0.305229605567"
"SL2.50ch01:44093707-44094177","97","44093707","44094177","470","1549.65308533","0.303293688407"
"SL2.50ch01:44352450-44352945","98","44352450","44352945","495","1549.65308533","0.319426331407"
"SL2.50ch01:44466800-44467490","180","44466800","44467490","690","1549.65308533","0.44526094681"
"SL2.50ch01:44528814-44530884","584","44528814","44530884","2070","1549.65308533","1.33578284043"
"SL2.50ch01:44528879-44529467","220","44528879","44529467","588","1549.65308533","0.379439763369"
"SL2.50ch01:44562367-44563066","145","44562367","44563066","699","1549.65308533","0.451068698291"
"SL2.50ch01:44575856-44577434","272","44575856","44577434","1578","1549.65308533","1.01829242618"
"SL2.50ch01:44630655-44631224","137","44630655","44631224","569","1549.65308533","0.367178954689"
"SL2.50ch01:44768402-44769003","118","44768402","44769003","601","1549.65308533","0.387828737729"
"SL2.50ch01:44787657-44789122","432","44787657","44789122","1465","1549.65308533","0.945372879822"
"SL2.50ch01:44799513-44802631","721","44799513","44802631","3118","1549.65308533","2.01206323501"
"SL2.50ch01:44830510-44831180","261","44830510","44831180","670","1549.65308533","0.43235483241"
"SL2.50ch01:44830568-44831831","387","44830568","44831831","1263","1549.65308533","0.815021124379"
"SL2.50ch01:44835507-44836244","177","44835507","44836244","737","1549.65308533","0.475590315651"
"SL2.50ch01:44835699-44836160","151","44835699","44836160","461","1549.65308533","0.297485936927"
"SL2.50ch01:44860994-44861698","155","44860994","44861698","704","1549.65308533","0.454295226891"
"SL2.50ch01:44881547-44882473","224","44881547","44882473","926","1549.65308533","0.597553096734"
"SL2.50ch01:44921478-44922958","381","44921478","44922958","1480","1549.65308533","0.955052465622"
"SL2.50ch01:44981262-44982025","269","44981262","44982025","763","1549.65308533","0.492368264371"
"SL2.50ch01:44983940-44984914","264","44983940","44984914","974","1549.65308533","0.628527771295"
"SL2.50ch01:45009193-45009837","7056","45009193","45009837","644","1549.65308533","0.41557688369"
"SL2.50ch01:45009262-45009850","7044","45009262","45009850","588","1549.65308533","0.379439763369"
"SL2.50ch01:45271114-45271901","182","45271114","45271901","787","1549.65308533","0.507855601652"
"SL2.50ch01:45275548-45276041","171","45275548","45276041","493","1549.65308533","0.318135719967"
"SL2.50ch01:45275571-45277585","550","45275571","45277585","2014","1549.65308533","1.29964572011"
"SL2.50ch01:45421617-45422175","128","45421617","45422175","558","1549.65308533","0.360080591768"
"SL2.50ch01:45785334-45785953","118","45785334","45785953","619","1549.65308533","0.399444240689"
"SL2.50ch01:46733824-46734188","1073","46733824","46734188","364","1549.65308533","0.234891282085"
"SL2.50ch01:47302941-47303609","122","47302941","47303609","668","1549.65308533","0.43106422097"
"SL2.50ch01:47843874-47844682","150","47843874","47844682","808","1549.65308533","0.521407021772"
"SL2.50ch01:51312742-51313340","164","51312742","51313340","598","1549.65308533","0.385892820569"
"SL2.50ch01:51977574-51978650","180","51977574","51978650","1076","1549.65308533","0.694348954736"
"SL2.50ch01:52231429-52231804","82","52231429","52231804","375","1549.65308533","0.241989645006"
"SL2.50ch01:5240388-5241007","303","5240388","5241007","619","1549.65308533","0.399444240689"
"SL2.50ch01:52675696-52676071","81","52675696","52676071","375","1549.65308533","0.241989645006"
"SL2.50ch01:53022792-53023167","83","53022792","53023167","375","1549.65308533","0.241989645006"
"SL2.50ch01:5319741-5323511","945","5319741","5323511","3770","1549.65308533","2.43280256446"
"SL2.50ch01:5320378-5320742","149","5320378","5320742","364","1549.65308533","0.234891282085"
"SL2.50ch01:53392280-53392868","8075","53392280","53392868","588","1549.65308533","0.379439763369"
"SL2.50ch01:53935855-53936602","161","53935855","53936602","747","1549.65308533","0.482043372851"
"SL2.50ch01:54049227-54049741","692","54049227","54049741","514","1549.65308533","0.331687140088"
"SL2.50ch01:54133256-54134212","194","54133256","54134212","956","1549.65308533","0.616912268334"
"SL2.50ch01:54528867-54529492","298","54528867","54529492","625","1549.65308533","0.403316075009"
"SL2.50ch01:55579367-55580337","1737","55579367","55580337","970","1549.65308533","0.625946548415"
"SL2.50ch01:55579446-55580280","1734","55579446","55580280","834","1549.65308533","0.538184970493"
"SL2.50ch01:56248997-56249783","1775","56248997","56249783","786","1549.65308533","0.507210295932"
"SL2.50ch01:56249094-56249682","1749","56249094","56249682","588","1549.65308533","0.379439763369"
"SL2.50ch01:56405661-56406036","76","56405661","56406036","375","1549.65308533","0.241989645006"
"SL2.50ch01:56566648-56567141","96","56566648","56567141","493","1549.65308533","0.318135719967"
"SL2.50ch01:57183282-57183646","608","57183282","57183646","364","1549.65308533","0.234891282085"
"SL2.50ch01:57530071-57530641","107","57530071","57530641","570","1549.65308533","0.367824260409"
"SL2.50ch01:57613255-57613833","117","57613255","57613833","578","1549.65308533","0.372986706169"
"SL2.50ch01:57705080-57705611","123","57705080","57705611","531","1549.65308533","0.342657337328"
"SL2.50ch01:59085623-59086899","199","59085623","59086899","1276","1549.65308533","0.823410098739"
"SL2.50ch01:59207040-59207799","364","59207040","59207799","759","1549.65308533","0.489787041491"
"SL2.50ch01:59207051-59207639","347","59207051","59207639","588","1549.65308533","0.379439763369"
"SL2.50ch01:59546577-59547710","194","59546577","59547710","1133","1549.65308533","0.731131380777"
"SL2.50ch01:59582778-59583153","77","59582778","59583153","375","1549.65308533","0.241989645006"
"SL2.50ch01:60202970-60203452","107","60202970","60203452","482","1549.65308533","0.311037357047"
"SL2.50ch01:60368274-60368881","119","60368274","60368881","607","1549.65308533","0.391700572049"
"SL2.50ch01:60369345-60370336","409","60369345","60370336","991","1549.65308533","0.639497968535"
"SL2.50ch01:60369402-60370290","405","60369402","60370290","888","1549.65308533","0.573031479373"
"SL2.50ch01:60876675-60878871","877","60876675","60878871","2196","1549.65308533","1.41709136115"
"SL2.50ch01:60877170-60878694","755","60877170","60878694","1524","1549.65308533","0.983445917303"
"SL2.50ch01:61418471-61419574","281","61418471","61419574","1103","1549.65308533","0.711772209177"
"SL2.50ch01:61861986-61862350","523","61861986","61862350","364","1549.65308533","0.234891282085"
"SL2.50ch01:63257005-63257380","80","63257005","63257380","375","1549.65308533","0.241989645006"
"SL2.50ch01:63798114-63798876","329","63798114","63798876","762","1549.65308533","0.491722958651"
"SL2.50ch01:63798220-63798677","287","63798220","63798677","457","1549.65308533","0.294904714047"
"SL2.50ch01:63800315-63800787","187","63800315","63800787","472","1549.65308533","0.304584299847"
"SL2.50ch01:63802614-63803443","221","63802614","63803443","829","1549.65308533","0.534958441892"
"SL2.50ch01:64254168-64255162","167","64254168","64255162","994","1549.65308533","0.641433885695"
"SL2.50ch01:64585552-64585927","178","64585552","64585927","375","1549.65308533","0.241989645006"
"SL2.50ch01:64639989-64640577","1965","64639989","64640577","588","1549.65308533","0.379439763369"
"SL2.50ch01:65152545-65152920","113","65152545","65152920","375","1549.65308533","0.241989645006"
"SL2.50ch01:65651673-65652479","8591","65651673","65652479","806","1549.65308533","0.520116410332"
"SL2.50ch01:65651796-65652475","8581","65651796","65652475","679","1549.65308533","0.43816258389"
